Age,Pos.,Status,Waiver Options,Base Salary,Signing Bonus,Adj. Salary,Payroll %,Lux. Tax Salary,Team,Tm,Year,Incentives,Player,Salary
31,1B,Arb 2,,"$3,200,000",-,"$3,200,000",3.25,3200000,TBR,Tampa Bay Rays,2022,-,Ji-Man Choi,3200000
34,LF,Vet,,"$8,000,000",-,"$3,095,055",3.15,2945055,TBR,Tampa Bay Rays,2022,"$150,000",David Peralta,8150000
30,3B,Arb 1,,"$2,800,000",-,"$2,800,000",2.85,2800000,TBR,Tampa Bay Rays,2022,-,Yandy Diaz,2800000
26,C,Arb 1,,"$1,455,000",-,"$1,455,000",1.48,1455000,TBR,Tampa Bay Rays,2022,-,Francisco Mejia,1455000
21,SS,Vet,,"$1,000,000","$454,545","$1,454,545",1.48,16545455,TBR,Tampa Bay Rays,2022,-,Wander Franco,1454545
29,SP,Arb 1,,"$947,500",-,"$947,500",0.96,947500,TBR,Tampa Bay Rays,2022,-,Jeffrey Springs,947500
30,RP,Pre-Arb,,"$900,000",-,"$900,000",0.92,900000,TBR,Tampa Bay Rays,2022,-,Jason Adam,900000
28,RP,Arb 1,,"$750,000",-,"$750,000",0.76,750000,TBR,Tampa Bay Rays,2022,-,Jalen Beeks,750000
27,RF,Arb 1 (S2),,"$728,000",-,"$728,000",0.74,728000,TBR,Tampa Bay Rays,2022,-,Harold Ramirez,728000
27,LF,Pre-Arb,,"$716,600",-,"$716,600",0.73,716600,TBR,Tampa Bay Rays,2022,-,Randy Arozarena,716600
28,RP/CL,Pre-Arb,,"$714,400",-,"$714,400",0.73,714400,TBR,Tampa Bay Rays,2022,-,Pete Fairbanks,714400
26,SP,Pre-Arb,,"$711,800",-,"$711,800",0.72,711800,TBR,Tampa Bay Rays,2022,-,Drew Rasmussen,711800
25,SP,Pre-Arb,,"$711,400",-,"$711,400",0.72,711400,TBR,Tampa Bay Rays,2022,-,Shane McClanahan,711400
31,RP,Pre-Arb,,"$710,500",-,"$710,500",0.72,710500,TBR,Tampa Bay Rays,2022,-,J.T. Chargois,710500
25,SS,Pre-Arb,,"$704,000",-,"$704,000",0.72,704000,TBR,Tampa Bay Rays,2022,-,Taylor Walls,704000
31,RP,,,"$700,000",-,"$700,000",0.71,700000,TBR,Tampa Bay Rays,2022,-,Shawn Armstrong,700000
23,3B,Pre-Arb,,"$700,000",-,"$576,900",0.59,576900,TBR,Tampa Bay Rays,2022,-,Isaac Paredes,700000
26,RP,Pre-Arb,,"$707,400",-,"$388,700",0.4,388700,TBR,Tampa Bay Rays,2022,-,Josh Fleming,707400
30,C,Pre-Arb,,"$700,000",-,"$338,448",0.34,338448,TBR,Tampa Bay Rays,2022,-,Christian Bethancourt,700000
24,2B,Pre-Arb,,"$700,000",-,"$269,220",0.27,269220,TBR,Tampa Bay Rays,2022,-,Vidal Brujan,700000
26,CF,Pre-Arb,,"$704,000",-,"$251,420",0.26,251420,TBR,Tampa Bay Rays,2022,-,Jose Siri,704000
25,C,Pre-Arb,,"$700,000",-,"$249,990",0.25,249990,TBR,Tampa Bay Rays,2022,-,Rene Pinto,700000
24,1B,Pre-Arb,,"$700,000",-,"$173,070",0.18,173070,TBR,Tampa Bay Rays,2022,-,Jonathan Aranda,700000
26,RP,Pre-Arb,,"$704,900",-,"$158,793",0.16,158793,TBR,Tampa Bay Rays,2022,-,Javier Guerra,704900
28,RP,Pre-Arb,,"$710,000",-,"$152,139",0.15,152139,TBR,Tampa Bay Rays,2022,-,Garrett Cleavinger,710000
30,RP,Pre-Arb,,"$700,000",-,"$61,536",0.06,61536,TBR,Tampa Bay Rays,2022,-,Jimmy Yacabonis,700000
27,LF,Arb 1,,"$3,400,000",-,"$3,400,000",2.17,3400000,STL,St. Louis Cardinals,2022,-,Tyler O'Neill,3400000
27,RP,Arb 2,,"$2,850,000",-,"$2,850,000",1.82,2850000,STL,St. Louis Cardinals,2022,-,Alexander Reyes,2850000
31,RP,Arb 1,,"$2,500,000",-,"$2,500,000",1.6,2750000,STL,St. Louis Cardinals,2022,-,Drew VerHagen,2500000
34,1B,Vet,,"$22,000,000","$4,000,000","$26,300,000",16.81,26000000,STL,St. Louis Cardinals,2022,"$300,000",Paul Goldschmidt,26300000
31,3B,Vet,,"$35,000,000",-,"$23,429,500",14.98,24985055,STL,St. Louis Cardinals,2022,"$75,000",Nolan Arenado,35075000
40,SP,Vet,,"$17,500,000",-,"$17,500,000",11.19,17500000,STL,St. Louis Cardinals,2022,-,Adam Wainwright,17500000
33,SP,Vet,,"$15,750,000","$1,000,000","$16,750,000",10.71,17000000,STL,St. Louis Cardinals,2022,-,Miles Mikolas,16750000
39,C,Vet,,"$10,000,000",-,"$10,000,000",6.39,10000000,STL,St. Louis Cardinals,2022,-,Yadier Molina,10000000
31,RP,Vet,,"$8,000,000","$500,000","$8,500,000",5.43,11000000,STL,St. Louis Cardinals,2022,-,Steven Matz,8500000
28,SS,Vet,,"$6,000,000","$166,666","$6,166,666",3.94,4333333,STL,St. Louis Cardinals,2022,-,Paul DeJong,6166666
33,LF,Vet,,"$5,000,000",-,"$5,000,000",3.2,5000000,STL,St. Louis Cardinals,2022,-,Corey Dickerson,5000000
26,SP,Arb 2,,"$5,000,000",-,"$5,000,000",3.2,5000000,STL,St. Louis Cardinals,2022,-,Jack Flaherty,5000000
42,DH,Vet,,"$2,500,000",-,"$2,600,000",1.66,2500000,STL,St. Louis Cardinals,2022,"$100,000",Albert Pujols,2600000
30,RP,Arb 1,,"$2,410,000",-,"$2,410,000",1.54,2410000,STL,St. Louis Cardinals,2022,-,Giovanny Gallegos,2410000
29,SP,Arb 3 (S2),,"$6,000,000",-,"$2,109,888",1.35,2109888,STL,St. Louis Cardinals,2022,-,Jordan Montgomery,6000000
31,RP,Arb 2,,"$2,700,000",-,"$949,440",0.61,949440,STL,St. Louis Cardinals,2022,-,Chris Stratton,2700000
25,RP,Arb 2,,"$937,500",-,"$937,500",0.6,937500,STL,St. Louis Cardinals,2022,-,Jordan Hicks,937500
27,SS,Pre-Arb,,"$722,900",-,"$722,900",0.46,722900,STL,St. Louis Cardinals,2022,-,Tommy Edman,722900
27,RP/CL,Pre-Arb,,"$722,450",-,"$722,450",0.46,722450,STL,St. Louis Cardinals,2022,-,Ryan Helsley,722450
27,C,Pre-Arb,,"$718,300",-,"$718,300",0.46,718300,STL,St. Louis Cardinals,2022,-,Andrew Knizner,718300
33,SP,Vet,,"$2,000,000",-,"$714,285",0.46,714285,STL,St. Louis Cardinals,2022,-,Jose Quintana,2000000
23,RF,Pre-Arb,,"$703,000",-,"$703,000",0.45,703000,STL,St. Louis Cardinals,2022,-,Dylan Carlson,703000
23,RP,Pre-Arb,,"$700,000",-,"$700,000",0.45,700000,STL,St. Louis Cardinals,2022,-,Andre Pallante,700000
25,LF,Pre-Arb,,"$700,000",-,"$630,744",0.4,630744,STL,St. Louis Cardinals,2022,-,Brendan Donovan,700000
24,OF,Pre-Arb,,"$705,200",-,"$538,625",0.34,538625,STL,St. Louis Cardinals,2022,-,Lars Nootbaar,705200
24,DH,Pre-Arb,,"$700,000",-,"$480,750",0.31,480750,STL,St. Louis Cardinals,2022,-,Juan Yepez,700000
25,RP,Pre-Arb,,"$714,350",-,"$435,675",0.28,435675,STL,St. Louis Cardinals,2022,-,Jake Woodford,714350
24,RP,Pre-Arb,,"$700,000",-,"$369,216",0.24,369216,STL,St. Louis Cardinals,2022,-,Zack Thompson,700000
27,CF,Pre-Arb,,"$700,000",-,"$130,764",0.08,130764,STL,St. Louis Cardinals,2022,-,Ben DeLuzio,700000
23,OF,Pre-Arb,,"$700,000",-,"$107,688",0.07,107688,STL,St. Louis Cardinals,2022,-,Alec Burleson,700000
22,SP,Pre-Arb,,"$700,000",-,"$96,150",0.06,96150,STL,St. Louis Cardinals,2022,-,Matthew Liberatore,700000
28,LF,Vet,,"$6,250,000",-,"$6,250,000",5.4,7000000,SEA,Seattle Mariners,2022,-,Jesse Winker,6250000
31,C,Arb 2,,"$1,575,000",-,"$1,575,000",1.36,1575000,SEA,Seattle Mariners,2022,-,Tom Murphy,1575000
31,RP,Arb 1,,"$1,025,000",-,"$1,025,000",0.88,1025000,SEA,Seattle Mariners,2022,-,Casey Sadler,1025000
28,RP,Arb 1,,"$850,000",-,"$569,740",0.49,569740,SEA,Seattle Mariners,2022,-,Ryan Borucki,850000
28,2B,Pre-Arb,,"$700,000",-,"$476,904",0.41,476904,SEA,Seattle Mariners,2022,-,Sam Haggerty,700000
30,SP,Vet,,"$21,000,000",-,"$21,000,000",18.13,23000000,SEA,Seattle Mariners,2022,-,Robbie Ray,21000000
30,3B,Vet,,"$11,000,000","$285,714","$11,285,714",9.74,9428571,SEA,Seattle Mariners,2022,-,Eugenio Suarez,11285714
30,2B,Vet,,"$8,000,000",-,"$8,000,000",6.91,8000000,SEA,Seattle Mariners,2022,-,Adam Frazier,8000000
31,RF,Vet,,"$7,750,000",-,"$7,750,000",6.69,7750000,SEA,Seattle Mariners,2022,-,Mitch Haniger,7750000
27,SS,Vet,,"$5,000,000","$1,000,000","$6,000,000",5.18,10200000,SEA,Seattle Mariners,2022,-,J.P. Crawford,6000000
30,SP,Vet,,"$5,500,000","$250,000","$5,750,000",4.96,7500000,SEA,Seattle Mariners,2022,-,Marco Gonzales,5750000
28,RP,Pre-Arb,,"$2,750,000","$300,000","$3,050,000",2.63,2375000,SEA,Seattle Mariners,2022,-,Chris Flexen,3050000
29,SP,Arb 2,,"$7,350,000",-,"$2,705,795",2.34,2705795,SEA,Seattle Mariners,2022,-,Luis Castillo,7350000
21,CF,Pre-Arb,,"$700,000","$1,912,500","$2,612,500",2.26,700000,SEA,Seattle Mariners,2022,-,Julio Rodriguez,2612500
36,1B,Vet,,"$10,500,000",-,"$2,175,000",1.88,2175000,SEA,Seattle Mariners,2022,"$675,000",Carlos Santana,11175000
28,RP,Arb 1,,"$2,150,000",-,"$2,150,000",1.86,2150000,SEA,Seattle Mariners,2022,-,Diego Castillo,2150000
31,RP,Vet,,"$5,200,000",-,"$1,828,544",1.58,1828544,SEA,Seattle Mariners,2022,-,Matt Boyd,5200000
32,RP/CL,Arb 1,,"$1,735,000",-,"$1,735,000",1.5,1735000,SEA,Seattle Mariners,2022,-,Paul Sewald,1735000
29,2B,Arb 1,,"$1,350,000",-,"$1,350,000",1.17,1350000,SEA,Seattle Mariners,2022,-,Dylan Moore,1350000
26,C,Arb 1 (S2),,"$1,200,000",-,"$1,200,000",1.04,1200000,SEA,Seattle Mariners,2022,-,Luis Torrens,1200000
23,RP,Vet,,"$750,000","$187,500","$937,500",0.81,1875000,SEA,Seattle Mariners,2022,-,Andres Munoz,937500
33,C,Vet,,"$2,600,000",-,"$914,304",0.79,914304,SEA,Seattle Mariners,2022,-,Curt Casali,2600000
27,1B,Pre-Arb,,"$734,500",-,"$734,500",0.63,734500,SEA,Seattle Mariners,2022,-,Ty France,734500
25,SP,Pre-Arb,,"$712,300",-,"$712,300",0.61,712300,SEA,Seattle Mariners,2022,-,Logan Gilbert,712300
28,RP,Pre-Arb,,"$711,600",-,"$711,600",0.61,711600,SEA,Seattle Mariners,2022,-,Erik Swanson,711600
25,C,Pre-Arb,,"$702,900",-,"$683,574",0.59,683574,SEA,Seattle Mariners,2022,-,Cal Raleigh,702900
28,RP,Pre-Arb,,"$700,000",-,"$646,128",0.56,646128,SEA,Seattle Mariners,2022,-,Penn Murfee,700000
25,3B,Pre-Arb,,"$730,300",-,"$638,067",0.55,638067,SEA,Seattle Mariners,2022,-,Abraham Toro,730300
29,RP,Pre-Arb,,"$700,000",-,"$615,360",0.53,615360,SEA,Seattle Mariners,2022,-,Matt Festa,700000
24,SP,Pre-Arb,,"$700,000",-,"$519,210",0.45,519210,SEA,Seattle Mariners,2022,-,George Kirby,700000
24,RP,Pre-Arb,,"$700,100",-,"$453,946",0.39,453946,SEA,Seattle Mariners,2022,-,Matt Brash,700100
24,RF,Pre-Arb,,"$700,000",-,"$426,906",0.37,426906,SEA,Seattle Mariners,2022,-,Taylor Trammell,700000
22,LF,Pre-Arb,,"$706,200",-,"$259,960",0.22,259960,SEA,Seattle Mariners,2022,-,Jarred Kelenic,706200
29,SP,Vet,,"$21,500,000",-,"$21,500,000",13.23,22000000,SFG,San Francisco Giants,2022,-,Carlos Rodon,21500000
34,1B,Vet,,"$18,400,000",-,"$18,400,000",11.33,18400000,SFG,San Francisco Giants,2022,-,Brandon Belt,18400000
36,3B,Vet,,"$19,500,000",-,"$14,500,000",8.93,11165300,SFG,San Francisco Giants,2022,-,Evan Longoria,19500000
31,SP,Vet,,"$12,500,000",-,"$13,500,000",8.31,12500000,SFG,San Francisco Giants,2022,"$1,000,000",Alex Wood,13500000
32,SP,Vet,,"$12,000,000",-,"$12,000,000",7.39,12000000,SFG,San Francisco Giants,2022,-,Anthony DeSclafani,12000000
33,DH,Vet,,"$5,250,000",-,"$5,250,000",3.23,6250000,SFG,San Francisco Giants,2022,-,Tommy La Stella,5250000
33,RP,Vet,,"$1,500,000",-,"$1,500,000",0.92,1500000,SFG,San Francisco Giants,2022,-,Jose Alvarez,1500000
25,SP,Pre-Arb,,"$730,000",-,"$730,000",0.45,730000,SFG,San Francisco Giants,2022,-,Logan Webb,730000
26,RF,Pre-Arb,,"$700,000",-,"$584,592",0.36,584592,SFG,San Francisco Giants,2022,-,Luis Gonzalez,700000
26,RP,Pre-Arb,,"$703,750",-,"$518,178",0.32,518178,SFG,San Francisco Giants,2022,-,Sam Long,703750
26,RP,Pre-Arb,,"$700,000",-,"$453,828",0.28,453828,SFG,San Francisco Giants,2022,-,Mauricio Llovera,700000
27,RP,Pre-Arb,,"$700,000",-,"$407,676",0.25,407676,SFG,San Francisco Giants,2022,-,Sam Delaplane,700000
24,3B,Pre-Arb,,"$700,000",-,"$342,294",0.21,342294,SFG,San Francisco Giants,2022,-,Colton Welker,700000
22,RP,Pre-Arb,,"$700,000",-,"$184,608",0.11,184608,SFG,San Francisco Giants,2022,-,Gregory Santos,700000
28,SS,Pre-Arb,,"$700,000",-,"$126,918",0.08,126918,SFG,San Francisco Giants,2022,-,Donnie Walton,700000
26,RP,Pre-Arb,,"$700,000",-,"$84,612",0.05,84612,SFG,San Francisco Giants,2022,-,Thomas Szapucki,700000
35,SS,Vet,,"$16,000,000",-,"$16,000,000",9.85,16000000,SFG,San Francisco Giants,2022,-,Brandon Crawford,16000000
34,SP,Vet,,"$9,000,000",-,"$9,000,000",5.54,10000000,SFG,San Francisco Giants,2022,-,Alex Cobb,9000000
31,CF,Arb 1 (S2),,"$3,700,000",-,"$3,700,000",2.28,3700000,SFG,San Francisco Giants,2022,-,Mike Yastrzemski,3700000
30,DH,Vet,,"$3,500,000",-,"$3,500,000",2.15,3500000,SFG,San Francisco Giants,2022,-,Wilmer Flores,3500000
29,CF,Arb 2 (S2),,"$1,850,000",-,"$1,850,000",1.14,1850000,SFG,San Francisco Giants,2022,-,Austin Slater,1850000
29,RP,Arb 2,,"$1,725,000",-,"$1,725,000",1.06,1725000,SFG,San Francisco Giants,2022,-,Jarlin Garcia,1725000
29,3B,Arb 2 (S2),,"$2,760,000",-,"$970,560",0.6,970560,SFG,San Francisco Giants,2022,-,J.D. Davis,2760000
32,RP,Arb 2,,"$837,500",-,"$837,500",0.52,837500,SFG,San Francisco Giants,2022,-,John Brebbia,837500
31,RP,Pre-Arb,,"$730,000",-,"$730,000",0.45,730000,SFG,San Francisco Giants,2022,-,Tyler Rogers,730000
28,LF,Pre-Arb,,"$730,000",-,"$730,000",0.45,730000,SFG,San Francisco Giants,2022,-,LaMonte Wade Jr.,730000
26,2B,Pre-Arb,,"$715,000",-,"$715,000",0.44,715000,SFG,San Francisco Giants,2022,-,Thairo Estrada,715000
24,RP/CL,Pre-Arb,,"$703,750",-,"$703,750",0.43,703750,SFG,San Francisco Giants,2022,-,Camilo Doval,703750
25,C,Pre-Arb,,"$707,500",-,"$614,146",0.38,614146,SFG,San Francisco Giants,2022,-,Joey Bart,707500
27,RP,Pre-Arb,,"$700,000",-,"$457,674",0.28,457674,SFG,San Francisco Giants,2022,-,Yunior Marte,700000
31,C,Pre-Arb,,"$700,000",-,"$457,674",0.28,457674,SFG,San Francisco Giants,2022,-,Austin Wynns,700000
25,3B,Pre-Arb,,"$700,000",-,"$261,528",0.16,261528,SFG,San Francisco Giants,2022,-,David Villar,700000
28,RP,Pre-Arb,,"$700,000",-,"$246,144",0.15,246144,SFG,San Francisco Giants,2022,-,Alex Young,700000
28,3B,Pre-Arb,,"$700,000",-,"$180,762",0.11,180762,SFG,San Francisco Giants,2022,-,Jason Vosler,700000
32,RP,,,"$700,000",-,"$153,840",0.09,153840,SFG,San Francisco Giants,2022,-,Scott Alexander,700000
30,SP,,,"$700,000",-,"$65,382",0.04,65382,SFG,San Francisco Giants,2022,-,Jharel Cotton,700000
26,CF,Pre-Arb,,"$700,000",-,"$57,690",0.04,57690,SFG,San Francisco Giants,2022,-,Bryce Johnson,700000
25,RP,Pre-Arb,,"$700,000",-,"$53,844",0.03,53844,SFG,San Francisco Giants,2022,-,Sean Hjelle,700000
31,SP,Vet,,"$700,000",-,"$49,998",0.03,49998,SFG,San Francisco Giants,2022,-,Shelby Miller,700000
26,SP,Pre-Arb,,"$700,000",-,"$49,998",0.03,49998,SFG,San Francisco Giants,2022,-,Luis Ortiz,700000
24,RP,Pre-Arb,,"$700,000",-,"$46,152",0.03,46152,SFG,San Francisco Giants,2022,-,Cole Waites,700000
25,SS,Pre-Arb,,"$700,000",-,"$42,306",0.03,42306,SFG,San Francisco Giants,2022,-,Ford Proctor,700000
22,OF,Pre-Arb,,"$700,000",-,"$38,460",0.02,38460,SFG,San Francisco Giants,2022,-,Heliot Ramos,700000
28,RP,Pre-Arb,,"$800,000",-,"$8,792",0.01,8792,SFG,San Francisco Giants,2022,-,Andrew Vasquez,800000
33,RP,Vet,,"$8,000,000","$2,000,000","$10,000,000",4.45,8500000,SDP,San Diego Padres,2022,-,Drew Pomeranz,10000000
31,RP,Arb 1,,"$925,000",-,"$925,000",0.41,925000,SDP,San Diego Padres,2022,-,Austin Adams,925000
29,3B,Vet,,"$30,000,000","$2,000,000","$32,000,000",14.25,30000000,SDP,San Diego Padres,2022,-,Manny Machado,32000000
31,RF,Vet,,"$20,000,000","$2,500,000","$22,500,000",10.02,13833333,SDP,San Diego Padres,2022,-,Wil Myers,22500000
35,SP,Vet,,"$20,000,000",-,"$20,000,000",8.91,21500000,SDP,San Diego Padres,2022,-,Yu Darvish,20000000
29,SP,Vet,,"$12,500,000","$600,000","$13,100,000",5.83,10000000,SDP,San Diego Padres,2022,-,Blake Snell,13100000
30,SP,Vet,,"$9,750,000",-,"$9,750,000",4.34,9750000,SDP,San Diego Padres,2022,-,Sean Manaea,9750000
29,SP,Vet,,"$8,625,000",-,"$8,625,000",3.84,8625000,SDP,San Diego Padres,2022,-,Joe Musgrove,8625000
31,SP,Vet,,"$6,500,000","$1,500,000","$8,500,000",3.79,5750000,SDP,San Diego Padres,2022,"$500,000",Mike Clevinger,8500000
29,LF,Vet,,"$6,500,000","$833,333","$7,333,333",3.27,7000000,SDP,San Diego Padres,2022,-,Jurickson Profar,7333333
26,SS,Vet,,"$7,000,000",-,"$7,000,000",3.12,7000000,SDP,San Diego Padres,2022,-,Ha-seong Kim,7000000
23,RF,Arb 2 (S2),,"$17,100,000",-,"$6,013,184",2.68,6013184,SDP,San Diego Padres,2022,-,Juan Soto,17100000
31,RP,Vet,,"$4,000,000","$2,000,000","$6,000,000",2.67,6375000,SDP,San Diego Padres,2022,-,Nick Martinez,6000000
31,RP,Vet,,"$5,000,000","$1,000,000","$6,000,000",2.67,5500000,SDP,San Diego Padres,2022,-,Robert Suarez,6000000
38,RP,Vet,,"$4,000,000",-,"$4,000,000",1.78,4000000,SDP,San Diego Padres,2022,-,Craig Stammen,4000000
28,RP/CL,Arb 3 (S2),,"$11,000,000",-,"$3,989,011",1.78,3989011,SDP,San Diego Padres,2022,-,Josh Hader,11000000
29,1B,Vet,,"$10,000,000",-,"$3,516,480",1.57,3516480,SDP,San Diego Padres,2022,-,Josh Bell,10000000
35,RP,Vet,,"$3,000,000","$250,000","$3,250,000",1.45,3500000,SDP,San Diego Padres,2022,-,Luis Garcia,3250000
31,RP,,,"$3,000,000",-,"$3,000,000",1.34,3000000,SDP,San Diego Padres,2022,-,Pierce Johnson,3000000
29,C,Arb 2,,"$2,725,000",-,"$2,725,000",1.21,2725000,SDP,San Diego Padres,2022,-,Jorge Alfaro,2725000
32,RP,Arb 1,,"$1,325,000",-,"$1,325,000",0.59,1325000,SDP,San Diego Padres,2022,-,Tim Hill,1325000
28,2B,Pre-Arb,,"$757,200",-,"$757,200",0.34,757200,SDP,San Diego Padres,2022,-,Jake Cronenworth,757200
25,CF,Pre-Arb,,"$729,300",-,"$729,300",0.32,729300,SDP,San Diego Padres,2022,-,Trent Grisham,729300
32,C,Pre-Arb,,"$726,900",-,"$726,900",0.32,726900,SDP,San Diego Padres,2022,-,Austin Nola,726900
23,RP,Pre-Arb,,"$704,500",-,"$704,500",0.31,704500,SDP,San Diego Padres,2022,-,Adrian Morejon,704500
27,RP,Pre-Arb,,"$700,000",-,"$665,358",0.3,665358,SDP,San Diego Padres,2022,-,Steven Wilson,700000
27,RP,Pre-Arb,,"$721,500",-,"$634,240",0.28,634240,SDP,San Diego Padres,2022,-,Nabil Crismatt,721500
26,OF,Pre-Arb,,"$700,000",-,"$561,516",0.25,561516,SDP,San Diego Padres,2022,-,Jose Azocar,700000
29,3B,Vet,,"$900,000",-,"$316,480",0.14,316480,SDP,San Diego Padres,2022,-,Brandon Drury,900000
23,C,Pre-Arb,,"$700,000",-,"$180,762",0.08,180762,SDP,San Diego Padres,2022,-,Luis Campusano,700000
30,1B,Pre-Arb,,"$700,000",-,"$30,768",0.01,30768,SDP,San Diego Padres,2022,-,Brandon Dixon,700000
33,C,Vet,,"$5,000,000",-,"$5,000,000",8.9,5000000,PIT,Pittsburgh Pirates,2022,-,Roberto Perez,5000000
26,RP,Pre-Arb,,"$715,000",-,"$715,000",1.27,715000,PIT,Pittsburgh Pirates,2022,-,Blake Cederlind,715000
27,RP,Pre-Arb,,"$715,000",-,"$715,000",1.27,715000,PIT,Pittsburgh Pirates,2022,-,Wil Crowe,715000
24,RP,Pre-Arb,,"$700,000",-,"$519,210",0.92,519210,PIT,Pittsburgh Pirates,2022,-,Yerry De Los Santos,700000
24,SP,Pre-Arb,,"$705,000",-,"$507,494",0.9,507494,PIT,Pittsburgh Pirates,2022,-,Max Kranick,705000
23,LF,Pre-Arb,,"$700,000",-,"$438,444",0.78,438444,PIT,Pittsburgh Pirates,2022,-,Canaan Smith-Njigba,700000
26,RP,Pre-Arb,,"$700,000",-,"$249,990",0.44,249990,PIT,Pittsburgh Pirates,2022,-,Colin Holderman,700000
29,RP,Pre-Arb,,"$700,000",-,"$203,838",0.36,203838,PIT,Pittsburgh Pirates,2022,-,Eric Stout,700000
27,DH,Pre-Arb,,"$728,400",-,"$100,050",0.18,100050,PIT,Pittsburgh Pirates,2022,-,Zack Collins,728400
25,3B,Vet,,"$10,000,000",-,"$10,000,000",17.8,8750000,PIT,Pittsburgh Pirates,2022,-,Ke'Bryan Hayes,10000000
27,CF,Vet,,"$6,750,000",-,"$6,750,000",12.01,6750000,PIT,Pittsburgh Pirates,2022,-,Bryan Reynolds,6750000
28,SS,Arb 1,,"$1,950,000",-,"$1,950,000",3.47,1950000,PIT,Pittsburgh Pirates,2022,-,Kevin Newman,1950000
30,LF,Vet,,"$1,800,000",-,"$1,800,000",3.2,1800000,PIT,Pittsburgh Pirates,2022,-,Ben Gamel,1800000
28,SP,Pre-Arb,,"$725,000",-,"$725,000",1.29,725000,PIT,Pittsburgh Pirates,2022,-,JT Brubaker,725000
26,SP,Pre-Arb,,"$725,000",-,"$725,000",1.29,725000,PIT,Pittsburgh Pirates,2022,-,Mitch Keller,725000
27,RP,Pre-Arb,,"$725,000",-,"$725,000",1.29,725000,PIT,Pittsburgh Pirates,2022,-,Duane Underwood,725000
27,RP/CL,Pre-Arb,,"$715,000",-,"$715,000",1.27,715000,PIT,Pittsburgh Pirates,2022,-,David Bednar,715000
28,RP,Pre-Arb,,"$705,000",-,"$705,000",1.25,705000,PIT,Pittsburgh Pirates,2022,-,Zach Thompson,705000
28,RP,Pre-Arb,,"$700,000",-,"$646,128",1.15,646128,PIT,Pittsburgh Pirates,2022,-,Chase De Jong,700000
31,C,Pre-Arb,,"$700,000",-,"$546,132",0.97,546132,PIT,Pittsburgh Pirates,2022,-,Tyler Heineman,700000
25,RP,Pre-Arb,,"$705,000",-,"$534,612",0.95,534612,PIT,Pittsburgh Pirates,2022,-,Nick Mears,705000
28,2B,Pre-Arb,,"$700,000",-,"$534,594",0.95,534594,PIT,Pittsburgh Pirates,2022,-,Diego Castillo,700000
24,SP,Pre-Arb,,"$715,000",-,"$526,486",0.94,526486,PIT,Pittsburgh Pirates,2022,-,Bryse Wilson,715000
23,LF,Pre-Arb,,"$700,000",-,"$449,982",0.8,449982,PIT,Pittsburgh Pirates,2022,-,Jack Suwinski,700000
23,SS,Pre-Arb,,"$700,000",-,"$411,522",0.73,411522,PIT,Pittsburgh Pirates,2022,-,Oneil Cruz,700000
27,C,Pre-Arb,,"$700,000",-,"$357,678",0.64,357678,PIT,Pittsburgh Pirates,2022,-,Jason Delay,700000
23,OF,Pre-Arb,,"$700,000",-,"$357,678",0.64,357678,PIT,Pittsburgh Pirates,2022,-,Cal Mitchell,700000
31,RP,Pre-Arb,,"$700,000",-,"$349,986",0.62,349986,PIT,Pittsburgh Pirates,2022,-,Manny Banuelos,700000
22,SS,Pre-Arb,,"$700,000",-,"$330,756",0.59,330756,PIT,Pittsburgh Pirates,2022,-,Tucupita Marcano,700000
23,SS,Pre-Arb,,"$700,000",-,"$311,526",0.55,311526,PIT,Pittsburgh Pirates,2022,-,Rodolfo Castro,700000
29,RP,Arb 2,,"$1,280,000",-,"$274,287",0.49,274287,PIT,Pittsburgh Pirates,2022,-,Robert Stephenson,1280000
24,RP,Pre-Arb,,"$705,000",-,"$255,684",0.46,255684,PIT,Pittsburgh Pirates,2022,-,Miguel Yajure,705000
27,RP,Pre-Arb,,"$711,400",-,"$226,722",0.4,226722,PIT,Pittsburgh Pirates,2022,-,Yohan Ramirez,711400
24,SP,Pre-Arb,,"$700,000",-,"$130,764",0.23,130764,PIT,Pittsburgh Pirates,2022,-,Johan Oviedo,700000
27,3B,Arb 1,,"$1,300,000",-,"$71,430",0.13,71430,PIT,Pittsburgh Pirates,2022,-,Miguel Andujar,1300000
22,SS,Pre-Arb,,"$700,000",-,"$46,152",0.08,46152,PIT,Pittsburgh Pirates,2022,-,Ji-Hwan Bae,700000
25,RP,Pre-Arb,,"$700,000",-,"$15,384",0.03,15384,PIT,Pittsburgh Pirates,2022,-,Junior Fernandez,700000
30,RP,Vet,,"$10,000,000",-,"$10,000,000",4.09,10000000,PHI,Philadelphia Phillies,2022,-,Corey Knebel,10000000
27,RP,Pre-Arb,,"$700,000",-,"$453,828",0.19,453828,PHI,Philadelphia Phillies,2022,-,Damon Jones,700000
30,RP,Pre-Arb,,"$702,000",-,"$439,698",0.18,439698,PHI,Philadelphia Phillies,2022,-,Kent Emanuel,702000
25,SP,Pre-Arb,,"$700,000",-,"$376,908",0.15,376908,PHI,Philadelphia Phillies,2022,-,James McArthur,700000
23,SP,Pre-Arb,,"$700,000",-,"$315,372",0.13,315372,PHI,Philadelphia Phillies,2022,-,Hans Crouse,700000
23,OF,Pre-Arb,,"$700,000",-,"$211,530",0.09,211530,PHI,Philadelphia Phillies,2022,-,Simon Muzziotti,700000
